artists,available_markets,disc_number,duration_ms,explicit,href,id,is_local,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.available_markets,album.href,album.id,album.images,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,album.external_urls.spotify,external_ids.isrc,external_urls.spotify
,,1,148960,FALSE,https://api.spotify.com/v1/tracks/2gnw1mYFp0tlAkZwj7oDnN,2gnw1mYFp0tlAkZwj7oDnN,FALSE,That's All You Gotta Do,0,NA,22,track,spotify:track:2gnw1mYFp0tlAkZwj7oDnN,compilation,,,https://api.spotify.com/v1/albums/7KDI8n1ZmD664TWX957ujs,7KDI8n1ZmD664TWX957ujs,,Brenda Lee Her Dynamite Hits,2011-04-10,day,25,album,spotify:album:7KDI8n1ZmD664TWX957ujs,https://open.spotify.com/album/7KDI8n1ZmD664TWX957ujs,GBGQH0408408,https://open.spotify.com/track/2gnw1mYFp0tlAkZwj7oDnN
,,1,154133,FALSE,https://api.spotify.com/v1/tracks/0RTkpGULCWBGHFbJptu3RQ,0RTkpGULCWBGHFbJptu3RQ,FALSE,Among My Souvenirs,0,NA,5,track,spotify:track:0RTkpGULCWBGHFbJptu3RQ,compilation,,,https://api.spotify.com/v1/albums/3B3SalHPlLiQvwftRPYXcN,3B3SalHPlLiQvwftRPYXcN,,20th Century Masters: The Millennium Collection: Best of Connie Francis,1999-01-01,day,12,album,spotify:album:3B3SalHPlLiQvwftRPYXcN,https://open.spotify.com/album/3B3SalHPlLiQvwftRPYXcN,USF095925020,https://open.spotify.com/track/0RTkpGULCWBGHFbJptu3RQ
,,1,134266,FALSE,https://api.spotify.com/v1/tracks/7HRdFyPvwIYCXRLiUgwu0G,7HRdFyPvwIYCXRLiUgwu0G,FALSE,Swingin' School,0,NA,22,track,spotify:track:7HRdFyPvwIYCXRLiUgwu0G,compilation,,,https://api.spotify.com/v1/albums/5DozXwH5mdiO4dlAulUxL4,5DozXwH5mdiO4dlAulUxL4,,101 Rock 'N' Roll Classics,2009-10-13,day,101,album,spotify:album:5DozXwH5mdiO4dlAulUxL4,https://open.spotify.com/album/5DozXwH5mdiO4dlAulUxL4,USDEI8101364,https://open.spotify.com/track/7HRdFyPvwIYCXRLiUgwu0G
,,1,126293,FALSE,https://api.spotify.com/v1/tracks/75wzEkDy6NnSj692dA99ip,75wzEkDy6NnSj692dA99ip,FALSE,My Home Town,31,https://p.scdn.co/mp3-preview/3ce9e5b673928f18a67ec909a5ad8cecd78cfcb5?cid=d450383041644584b024ce9752894d1c,9,track,spotify:track:75wzEkDy6NnSj692dA99ip,compilation,,,https://api.spotify.com/v1/albums/75zBkbUSaFzpyPa1mBDjON,75zBkbUSaFzpyPa1mBDjON,,Put Your Head On My Shoulder: The Very Best Of Paul Anka,2000-10-03,day,22,album,spotify:album:75zBkbUSaFzpyPa1mBDjON,https://open.spotify.com/album/75zBkbUSaFzpyPa1mBDjON,USRC10000604,https://open.spotify.com/track/75wzEkDy6NnSj692dA99ip
,,1,216920,FALSE,https://api.spotify.com/v1/tracks/4aBVXXyOczufUUHQ0n9Jdg,4aBVXXyOczufUUHQ0n9Jdg,FALSE,Georgia On My Mind,0,NA,9,track,spotify:track:4aBVXXyOczufUUHQ0n9Jdg,album,,,https://api.spotify.com/v1/albums/0c61xK9b6gF7Raeb6054S8,0c61xK9b6gF7Raeb6054S8,,Genius - The Ultimate Ray Charles Collection,2009-01-01,day,21,album,spotify:album:0c61xK9b6gF7Raeb6054S8,https://open.spotify.com/album/0c61xK9b6gF7Raeb6054S8,USC4R0919150,https://open.spotify.com/track/4aBVXXyOczufUUHQ0n9Jdg
,,1,125840,FALSE,https://api.spotify.com/v1/tracks/1du8zXd6f3hz8cifaPL1t0,1du8zXd6f3hz8cifaPL1t0,FALSE,Wonderful World,0,NA,8,track,spotify:track:1du8zXd6f3hz8cifaPL1t0,compilation,,,https://api.spotify.com/v1/albums/37VtTUdV22xfv7h0g3MLw2,37VtTUdV22xfv7h0g3MLw2,,Greatest Hits,1998,year,21,album,spotify:album:37VtTUdV22xfv7h0g3MLw2,https://open.spotify.com/album/37VtTUdV22xfv7h0g3MLw2,USRC16006731,https://open.spotify.com/track/1du8zXd6f3hz8cifaPL1t0
,,1,171891,FALSE,https://api.spotify.com/v1/tracks/1vsi4F7CDORvi2vXEazHYS,1vsi4F7CDORvi2vXEazHYS,FALSE,Tracy's Theme,0,NA,1,track,spotify:track:1vsi4F7CDORvi2vXEazHYS,compilation,,,https://api.spotify.com/v1/albums/18SzIsK9Y2knerwdwLq9kO,18SzIsK9Y2knerwdwLq9kO,,A Mix Of Hits Instrumentals,2011-08-23,day,18,album,spotify:album:18SzIsK9Y2knerwdwLq9kO,https://open.spotify.com/album/18SzIsK9Y2knerwdwLq9kO,USESK0617773,https://open.spotify.com/track/1vsi4F7CDORvi2vXEazHYS
,,1,138733,FALSE,https://api.spotify.com/v1/tracks/2MWxpIwgwY4wc4tFs6NyhS,2MWxpIwgwY4wc4tFs6NyhS,FALSE,Lady Luck,29,NA,14,track,spotify:track:2MWxpIwgwY4wc4tFs6NyhS,compilation,,,https://api.spotify.com/v1/albums/5qYhWkc4dKbKuevLza5rlh,5qYhWkc4dKbKuevLza5rlh,,Lloyd Price Greatest Hits: The Original ABC-Paramount Recordings,1994-01-01,day,18,album,spotify:album:5qYhWkc4dKbKuevLza5rlh,https://open.spotify.com/album/5qYhWkc4dKbKuevLza5rlh,USMC15954297,https://open.spotify.com/track/2MWxpIwgwY4wc4tFs6NyhS
,,2,151560,FALSE,https://api.spotify.com/v1/tracks/0HLPxlV5d2iBY126Q2LoxI,0HLPxlV5d2iBY126Q2LoxI,FALSE,Step by Step,0,NA,24,track,spotify:track:0HLPxlV5d2iBY126Q2LoxI,compilation,,,https://api.spotify.com/v1/albums/6XOpVcNWQD7kXDjtrWM968,6XOpVcNWQD7kXDjtrWM968,,Cruisin' To The Hits Of The '50s & '60s,2007-08-28,day,101,album,spotify:album:6XOpVcNWQD7kXDjtrWM968,https://open.spotify.com/album/6XOpVcNWQD7kXDjtrWM968,USA560686093,https://open.spotify.com/track/0HLPxlV5d2iBY126Q2LoxI
,,1,136560,FALSE,https://api.spotify.com/v1/tracks/3lkD4dzxIUCOC0j7MmnQ2D,3lkD4dzxIUCOC0j7MmnQ2D,FALSE,Dreamin',0,NA,22,track,spotify:track:3lkD4dzxIUCOC0j7MmnQ2D,compilation,,,https://api.spotify.com/v1/albums/3NuOB6lTQF83xsEby5Rl69,3NuOB6lTQF83xsEby5Rl69,,Honey Hush - The Best Of Johnny Burnette,2010-11-29,day,22,album,spotify:album:3NuOB6lTQF83xsEby5Rl69,https://open.spotify.com/album/3NuOB6lTQF83xsEby5Rl69,GB8XC1015533,https://open.spotify.com/track/3lkD4dzxIUCOC0j7MmnQ2D
,,1,161265,FALSE,https://api.spotify.com/v1/tracks/4sDNiFNGiXDB0tY14kO47Q,4sDNiFNGiXDB0tY14kO47Q,FALSE,You Talk Too Much,0,NA,13,track,spotify:track:4sDNiFNGiXDB0tY14kO47Q,compilation,,,https://api.spotify.com/v1/albums/3iiDF86PaL8fqtfxsQPNX8,3iiDF86PaL8fqtfxsQPNX8,,Doo Wop Golden Oldies Vol 1,2009,year,17,album,spotify:album:3iiDF86PaL8fqtfxsQPNX8,https://open.spotify.com/album/3iiDF86PaL8fqtfxsQPNX8,USESK0607317,https://open.spotify.com/track/4sDNiFNGiXDB0tY14kO47Q
,,1,153901,FALSE,https://api.spotify.com/v1/tracks/2SBQBV1atDy4tbEfGicT7u,2SBQBV1atDy4tbEfGicT7u,FALSE,Heartaches By The Number,15,https://p.scdn.co/mp3-preview/18056afdfb08ca3d18be403b0f804f46fa10ea7e?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:2SBQBV1atDy4tbEfGicT7u,album,,,https://api.spotify.com/v1/albums/3sNFBXnLNjwcsKEZGnaz1G,3sNFBXnLNjwcsKEZGnaz1G,,Heartaches By The Number,2009-10-19,day,19,album,spotify:album:3sNFBXnLNjwcsKEZGnaz1G,https://open.spotify.com/album/3sNFBXnLNjwcsKEZGnaz1G,GBQRF0832786,https://open.spotify.com/track/2SBQBV1atDy4tbEfGicT7u
,,1,145360,FALSE,https://api.spotify.com/v1/tracks/0ZqhPLdc7yEv6iADB7no3F,0ZqhPLdc7yEv6iADB7no3F,FALSE,Little Bitty Girl,21,NA,9,track,spotify:track:0ZqhPLdc7yEv6iADB7no3F,compilation,,,https://api.spotify.com/v1/albums/4zjFtmowRVcKgO5l0sFKi1,4zjFtmowRVcKgO5l0sFKi1,,The Best Of Bobby Rydell,2005-10-18,day,25,album,spotify:album:4zjFtmowRVcKgO5l0sFKi1,https://open.spotify.com/album/4zjFtmowRVcKgO5l0sFKi1,USA175940060,https://open.spotify.com/track/0ZqhPLdc7yEv6iADB7no3F
,,1,126960,FALSE,https://api.spotify.com/v1/tracks/0VcE7se5KgHevmsaCs2bqF,0VcE7se5KgHevmsaCs2bqF,FALSE,Lonely Weekends,0,NA,1,track,spotify:track:0VcE7se5KgHevmsaCs2bqF,album,,,https://api.spotify.com/v1/albums/4GvkVUwv0zvLJvxmhaw0uJ,4GvkVUwv0zvLJvxmhaw0uJ,,The Essential Charlie Rich,1997-01-28,day,36,album,spotify:album:4GvkVUwv0zvLJvxmhaw0uJ,https://open.spotify.com/album/4GvkVUwv0zvLJvxmhaw0uJ,USSM10028684,https://open.spotify.com/track/0VcE7se5KgHevmsaCs2bqF
,,1,150840,FALSE,https://api.spotify.com/v1/tracks/3t9WLlI46YJsbjhB0Na76s,3t9WLlI46YJsbjhB0Na76s,FALSE,Sandy,0,NA,5,track,spotify:track:3t9WLlI46YJsbjhB0Na76s,compilation,,,https://api.spotify.com/v1/albums/0WGRzo1sw5Kw53tO7usvdM,0WGRzo1sw5Kw53tO7usvdM,,Teenage Crush Hits,2011-11-08,day,97,album,spotify:album:0WGRzo1sw5Kw53tO7usvdM,https://open.spotify.com/album/0WGRzo1sw5Kw53tO7usvdM,USXTN1068828,https://open.spotify.com/track/3t9WLlI46YJsbjhB0Na76s
,,1,169473,FALSE,https://api.spotify.com/v1/tracks/5U2uhwJseYO7eH5nEwPb8z,5U2uhwJseYO7eH5nEwPb8z,FALSE,I Fall To Pieces,0,NA,5,track,spotify:track:5U2uhwJseYO7eH5nEwPb8z,compilation,,,https://api.spotify.com/v1/albums/3Z0LdhZyBaeniH7m9VpSrR,3Z0LdhZyBaeniH7m9VpSrR,,Introducing the Dwights,2007-07-17,day,16,album,spotify:album:3Z0LdhZyBaeniH7m9VpSrR,https://open.spotify.com/album/3Z0LdhZyBaeniH7m9VpSrR,USMC16048707,https://open.spotify.com/track/5U2uhwJseYO7eH5nEwPb8z
,,1,159640,FALSE,https://api.spotify.com/v1/tracks/79s3pSe1u6ggQBEwVPm58Z,79s3pSe1u6ggQBEwVPm58Z,FALSE,Tossin' And Turnin',50,https://p.scdn.co/mp3-preview/6e100e283234be8872134f6404aa3b7d98b44a63?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:79s3pSe1u6ggQBEwVPm58Z,album,,,https://api.spotify.com/v1/albums/31JyXxhju4kXiYJwdjb3u3,31JyXxhju4kXiYJwdjb3u3,,Tossin' and Turnin',2005,year,18,album,spotify:album:31JyXxhju4kXiYJwdjb3u3,https://open.spotify.com/album/31JyXxhju4kXiYJwdjb3u3,USPB81010318,https://open.spotify.com/track/79s3pSe1u6ggQBEwVPm58Z
,,1,166466,FALSE,https://api.spotify.com/v1/tracks/6eLL7QTdMWdhhG4i3jHDR9,6eLL7QTdMWdhhG4i3jHDR9,FALSE,Crying,63,https://p.scdn.co/mp3-preview/9a97281ed484fa76e617a0ce48b0d1f3597b6f91?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:6eLL7QTdMWdhhG4i3jHDR9,album,,,https://api.spotify.com/v1/albums/21REQ6X34DCAcoxtj654TI,21REQ6X34DCAcoxtj654TI,,Crying,1962-01-01,day,12,album,spotify:album:21REQ6X34DCAcoxtj654TI,https://open.spotify.com/album/21REQ6X34DCAcoxtj654TI,USSM16101208,https://open.spotify.com/track/6eLL7QTdMWdhhG4i3jHDR9
,,1,136466,FALSE,https://api.spotify.com/v1/tracks/01qiuRcLpJcFJBXUoSkn5p,01qiuRcLpJcFJBXUoSkn5p,FALSE,Runaway,51,NA,1,track,spotify:track:01qiuRcLpJcFJBXUoSkn5p,compilation,,,https://api.spotify.com/v1/albums/5E1dpHHzfbTJRXX7Nw8do4,5E1dpHHzfbTJRXX7Nw8do4,,Runaway: The Very Best Of Del Shannon,2009-01-01,day,30,album,spotify:album:5E1dpHHzfbTJRXX7Nw8do4,https://open.spotify.com/album/5E1dpHHzfbTJRXX7Nw8do4,USFDB0614194,https://open.spotify.com/track/01qiuRcLpJcFJBXUoSkn5p
,,1,155960,FALSE,https://api.spotify.com/v1/tracks/3V3FNxI4qfqtJUN6NYfE81,3V3FNxI4qfqtJUN6NYfE81,FALSE,My True Story - Digitally Remastered,14,https://p.scdn.co/mp3-preview/c1587509b78031f86c48d13adb9e9314e756db38?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:3V3FNxI4qfqtJUN6NYfE81,album,,,https://api.spotify.com/v1/albums/1fP6tO7l2L2z68myCVAaE4,1fP6tO7l2L2z68myCVAaE4,,Collectors Gold Series,2006-09-18,day,20,album,spotify:album:1fP6tO7l2L2z68myCVAaE4,https://open.spotify.com/album/1fP6tO7l2L2z68myCVAaE4,USHJ10410827,https://open.spotify.com/track/3V3FNxI4qfqtJUN6NYfE81
,,1,144588,FALSE,https://api.spotify.com/v1/tracks/6iyQO1taeQnGA7XeKTev8Z,6iyQO1taeQnGA7XeKTev8Z,FALSE,Pony Time,20,https://p.scdn.co/mp3-preview/906ccf692b765438d5c585dd189aa60823f98446?cid=d450383041644584b024ce9752894d1c,4,track,spotify:track:6iyQO1taeQnGA7XeKTev8Z,compilation,,,https://api.spotify.com/v1/albums/3yNpFn1Df4jfDEtF05xjfr,3yNpFn1Df4jfDEtF05xjfr,,Snapshot: Chubby Checker,2014-09-30,day,10,album,spotify:album:3yNpFn1Df4jfDEtF05xjfr,https://open.spotify.com/album/3yNpFn1Df4jfDEtF05xjfr,USNN71400904,https://open.spotify.com/track/6iyQO1taeQnGA7XeKTev8Z
,,1,116360,FALSE,https://api.spotify.com/v1/tracks/789lq0oHhOa4pHh2y9rjkN,789lq0oHhOa4pHh2y9rjkN,FALSE,Wheels,0,NA,1,track,spotify:track:789lq0oHhOa4pHh2y9rjkN,compilation,,,https://api.spotify.com/v1/albums/7bdYWc82ghgo6dCOupoVpp,7bdYWc82ghgo6dCOupoVpp,,The Very Best Of The String-A-Longs,2005-09-06,day,12,album,spotify:album:7bdYWc82ghgo6dCOupoVpp,https://open.spotify.com/album/7bdYWc82ghgo6dCOupoVpp,USA560592846,https://open.spotify.com/track/789lq0oHhOa4pHh2y9rjkN
,,1,173800,FALSE,https://api.spotify.com/v1/tracks/08SPo1TEDYSRi7rJOEN5Mj,08SPo1TEDYSRi7rJOEN5Mj,FALSE,Raindrops,2,https://p.scdn.co/mp3-preview/476fb84b54ba787a80bb44cabdbed2a43022655f?cid=d450383041644584b024ce9752894d1c,9,track,spotify:track:08SPo1TEDYSRi7rJOEN5Mj,compilation,,,https://api.spotify.com/v1/albums/71qwFyBCZvWQowJxXVs3M9,71qwFyBCZvWQowJxXVs3M9,,R & B Far Away,2017-02-22,day,9,album,spotify:album:71qwFyBCZvWQowJxXVs3M9,https://open.spotify.com/album/71qwFyBCZvWQowJxXVs3M9,NLRD51413386,https://open.spotify.com/track/08SPo1TEDYSRi7rJOEN5Mj
,,1,119512,FALSE,https://api.spotify.com/v1/tracks/58VIttPKHXnQQUnlq7OWmp,58VIttPKHXnQQUnlq7OWmp,FALSE,Wooden Heart,1,https://p.scdn.co/mp3-preview/fb5a7c77f5aa07b6cb37dd888898d127b0a36f52?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:58VIttPKHXnQQUnlq7OWmp,single,,,https://api.spotify.com/v1/albums/50SqH7OjBojmYxtBWqU2vO,50SqH7OjBojmYxtBWqU2vO,,A Hundred Pounds Of Clay,2015-12-11,day,4,album,spotify:album:50SqH7OjBojmYxtBWqU2vO,https://open.spotify.com/album/50SqH7OjBojmYxtBWqU2vO,DEPZ60169016,https://open.spotify.com/track/58VIttPKHXnQQUnlq7OWmp
,,1,136000,FALSE,https://api.spotify.com/v1/tracks/3eajzrohXKD4WW393kRmDp,3eajzrohXKD4WW393kRmDp,FALSE,Calcutta,0,NA,3,track,spotify:track:3eajzrohXKD4WW393kRmDp,album,,,https://api.spotify.com/v1/albums/5tUQSA1b3s8QYYN1vcpZB6,5tUQSA1b3s8QYYN1vcpZB6,,The Best Of Lawrence Welk,1995-01-01,day,20,album,spotify:album:5tUQSA1b3s8QYYN1vcpZB6,https://open.spotify.com/album/5tUQSA1b3s8QYYN1vcpZB6,USRW49303681,https://open.spotify.com/track/3eajzrohXKD4WW393kRmDp
,,1,132040,FALSE,https://api.spotify.com/v1/tracks/6sbj89WozjblBMa5u41orw,6sbj89WozjblBMa5u41orw,FALSE,Running Scared,48,https://p.scdn.co/mp3-preview/2c7c288b8ccf5f7704a1f28cf520b0083aca4c68?cid=d450383041644584b024ce9752894d1c,12,track,spotify:track:6sbj89WozjblBMa5u41orw,album,,,https://api.spotify.com/v1/albums/21REQ6X34DCAcoxtj654TI,21REQ6X34DCAcoxtj654TI,,Crying,1962-01-01,day,12,album,spotify:album:21REQ6X34DCAcoxtj654TI,https://open.spotify.com/album/21REQ6X34DCAcoxtj654TI,USSM16101222,https://open.spotify.com/track/6sbj89WozjblBMa5u41orw
,,1,124186,FALSE,https://api.spotify.com/v1/tracks/0gcJYi0reGtzqF3WzQHG0I,0gcJYi0reGtzqF3WzQHG0I,FALSE,Dedicated To The One I Love,0,NA,2,track,spotify:track:0gcJYi0reGtzqF3WzQHG0I,compilation,,,https://api.spotify.com/v1/albums/1R3qFksePO77giU1iO4Pjn,1R3qFksePO77giU1iO4Pjn,,Will You Still Love Me Tomorrow,2005,year,10,album,spotify:album:1R3qFksePO77giU1iO4Pjn,https://open.spotify.com/album/1R3qFksePO77giU1iO4Pjn,USACU0500001,https://open.spotify.com/track/0gcJYi0reGtzqF3WzQHG0I
,,1,159173,FALSE,https://api.spotify.com/v1/tracks/7H22uQMwKWl43uagzO4Pnn,7H22uQMwKWl43uagzO4Pnn,FALSE,Last Night,44,https://p.scdn.co/mp3-preview/565ae4a097e77ac9d4c2e171983a1eeeff26539a?cid=d450383041644584b024ce9752894d1c,12,track,spotify:track:7H22uQMwKWl43uagzO4Pnn,album,,,https://api.spotify.com/v1/albums/3RZjHqXaLxq0AkaFi5eVSF,3RZjHqXaLxq0AkaFi5eVSF,,The Last Night!,1961,year,12,album,spotify:album:3RZjHqXaLxq0AkaFi5eVSF,https://open.spotify.com/album/3RZjHqXaLxq0AkaFi5eVSF,USAT20001001,https://open.spotify.com/track/7H22uQMwKWl43uagzO4Pnn
,,1,162893,FALSE,https://api.spotify.com/v1/tracks/2kNYcE79Yu778nqdOgBHEb,2kNYcE79Yu778nqdOgBHEb,FALSE,Will You Love Me Tomorrow,5,NA,4,track,spotify:track:2kNYcE79Yu778nqdOgBHEb,compilation,,,https://api.spotify.com/v1/albums/2Dlx1iEoprySbpvRIXtZQv,2Dlx1iEoprySbpvRIXtZQv,,The Best Of The Shirelles,1984,year,25,album,spotify:album:2Dlx1iEoprySbpvRIXtZQv,https://open.spotify.com/album/2Dlx1iEoprySbpvRIXtZQv,USACU0500004,https://open.spotify.com/track/2kNYcE79Yu778nqdOgBHEb
,,1,156906,FALSE,https://api.spotify.com/v1/tracks/4UNRqPzaVVim2E5VN7ICwX,4UNRqPzaVVim2E5VN7ICwX,FALSE,Where The Boys Are,0,NA,15,track,spotify:track:4UNRqPzaVVim2E5VN7ICwX,album,,,https://api.spotify.com/v1/albums/4Y0FGsHJJbexHT2LPzUGFU,4Y0FGsHJJbexHT2LPzUGFU,,The Very Best Of Connie Francis - Connie 21 Biggest Hits,1987-01-12,day,21,album,spotify:album:4Y0FGsHJJbexHT2LPzUGFU,https://open.spotify.com/album/4Y0FGsHJJbexHT2LPzUGFU,USF096100260,https://open.spotify.com/track/4UNRqPzaVVim2E5VN7ICwX
,,1,129906,FALSE,https://api.spotify.com/v1/tracks/7sXxvOVFtMr31xj0kX9BFV,7sXxvOVFtMr31xj0kX9BFV,FALSE,Hit The Road Jack,2,NA,7,track,spotify:track:7sXxvOVFtMr31xj0kX9BFV,album,,,https://api.spotify.com/v1/albums/5hsissxrzXSyWxO2DRQ3o8,5hsissxrzXSyWxO2DRQ3o8,,Miami Lighthouse for the Blind Presents: Instrumental Magic,2006-10-01,day,15,album,spotify:album:5hsissxrzXSyWxO2DRQ3o8,https://open.spotify.com/album/5hsissxrzXSyWxO2DRQ3o8,USBEN0680107,https://open.spotify.com/track/7sXxvOVFtMr31xj0kX9BFV
,,1,138893,FALSE,https://api.spotify.com/v1/tracks/72SaLo5XZeIxvVD7Xv61Qq,72SaLo5XZeIxvVD7Xv61Qq,FALSE,Bristol Stomp,0,NA,1,track,spotify:track:72SaLo5XZeIxvVD7Xv61Qq,album,,,https://api.spotify.com/v1/albums/4Fy80EgMqasVPmgoOJertw,4Fy80EgMqasVPmgoOJertw,,Cameo Parkway - The Best Of The Dovells (Original Hit Recordings) [International Version],1963-01-01,day,21,album,spotify:album:4Fy80EgMqasVPmgoOJertw,https://open.spotify.com/album/4Fy80EgMqasVPmgoOJertw,USA176140330,https://open.spotify.com/track/72SaLo5XZeIxvVD7Xv61Qq
,,2,143120,FALSE,https://api.spotify.com/v1/tracks/4N1ITUdXZvI9hRjWrgYjVv,4N1ITUdXZvI9hRjWrgYjVv,FALSE,Travelin' Man,26,https://p.scdn.co/mp3-preview/dc7e286e5a8f3306e314ab683e7093d2d9e9554e?cid=d450383041644584b024ce9752894d1c,5,track,spotify:track:4N1ITUdXZvI9hRjWrgYjVv,compilation,,,https://api.spotify.com/v1/albums/1hEJxkLpQYcPvdvvABBKxC,1hEJxkLpQYcPvdvvABBKxC,,Pure 60s,2007-09-24,day,72,album,spotify:album:1hEJxkLpQYcPvdvvABBKxC,https://open.spotify.com/album/1hEJxkLpQYcPvdvvABBKxC,USEM38700055,https://open.spotify.com/track/4N1ITUdXZvI9hRjWrgYjVv
,,1,169973,FALSE,https://api.spotify.com/v1/tracks/3Xo0ahWyk8tb2KI1C0gjHQ,3Xo0ahWyk8tb2KI1C0gjHQ,FALSE,Shop Around,0,NA,2,track,spotify:track:3Xo0ahWyk8tb2KI1C0gjHQ,compilation,,,https://api.spotify.com/v1/albums/1euz2VK3QEItULCCyhoDo6,1euz2VK3QEItULCCyhoDo6,,Motown Gold,2001-01-01,day,82,album,spotify:album:1euz2VK3QEItULCCyhoDo6,https://open.spotify.com/album/1euz2VK3QEItULCCyhoDo6,USMO16000264,https://open.spotify.com/track/3Xo0ahWyk8tb2KI1C0gjHQ
,,1,167079,FALSE,https://api.spotify.com/v1/tracks/72KXKD7XAPrmMxjKVSGJF5,72KXKD7XAPrmMxjKVSGJF5,FALSE,The Boll Weevil Song,12,https://p.scdn.co/mp3-preview/67cd246472a13618a7dd1e2b84bef89707dcc543?cid=d450383041644584b024ce9752894d1c,4,track,spotify:track:72KXKD7XAPrmMxjKVSGJF5,album,,,https://api.spotify.com/v1/albums/4XsGwDdFyme74MjLqWQXDP,4XsGwDdFyme74MjLqWQXDP,,Brook Benton - The Best of Brook Benton,2016-03-25,day,16,album,spotify:album:4XsGwDdFyme74MjLqWQXDP,https://open.spotify.com/album/4XsGwDdFyme74MjLqWQXDP,UKDNQ1504955,https://open.spotify.com/track/72KXKD7XAPrmMxjKVSGJF5
,,1,194160,FALSE,https://api.spotify.com/v1/tracks/0dPfKBYyPmoSfoLJqeKAs4,0dPfKBYyPmoSfoLJqeKAs4,FALSE,Don't Worry,48,https://p.scdn.co/mp3-preview/7c2eb56ff78f84611c562ba0ec3d70e459592fad?cid=d450383041644584b024ce9752894d1c,12,track,spotify:track:0dPfKBYyPmoSfoLJqeKAs4,compilation,,,https://api.spotify.com/v1/albums/74rRdoFP8aO3ZhY8MeZK0m,74rRdoFP8aO3ZhY8MeZK0m,,The Story Of My Life: The Best Of Marty Robbins 1952-1965,1996-03-12,day,18,album,spotify:album:74rRdoFP8aO3ZhY8MeZK0m,https://open.spotify.com/album/74rRdoFP8aO3ZhY8MeZK0m,USSM16000002,https://open.spotify.com/track/0dPfKBYyPmoSfoLJqeKAs4
,,1,126106,FALSE,https://api.spotify.com/v1/tracks/2vdjYcYAmectRUOiR9Blk3,2vdjYcYAmectRUOiR9Blk3,FALSE,On the Rebound,35,https://p.scdn.co/mp3-preview/92f970541e7e6276b32381ef03d60d975b67a9d9?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:2vdjYcYAmectRUOiR9Blk3,album,,,https://api.spotify.com/v1/albums/6ctM5EjTrbNCF6jJzUA3hw,6ctM5EjTrbNCF6jJzUA3hw,,On the Rebound,1961,year,12,album,spotify:album:6ctM5EjTrbNCF6jJzUA3hw,https://open.spotify.com/album/6ctM5EjTrbNCF6jJzUA3hw,USRN19400115,https://open.spotify.com/track/2vdjYcYAmectRUOiR9Blk3
,,1,170037,FALSE,https://api.spotify.com/v1/tracks/0xPY64j4Wjo7hvDN8tzSTF,0xPY64j4Wjo7hvDN8tzSTF,FALSE,Portrait Of My Love,0,NA,1,track,spotify:track:0xPY64j4Wjo7hvDN8tzSTF,album,,,https://api.spotify.com/v1/albums/6QlPT1wzZAhOGstSiBqrOI,6QlPT1wzZAhOGstSiBqrOI,,As a Chameleon,2015-01-07,day,12,album,spotify:album:6QlPT1wzZAhOGstSiBqrOI,https://open.spotify.com/album/6QlPT1wzZAhOGstSiBqrOI,DEPZ61182140,https://open.spotify.com/track/0xPY64j4Wjo7hvDN8tzSTF
,,1,150400,FALSE,https://api.spotify.com/v1/tracks/73QrH5GoOXsiCNOMmWvh4k,73QrH5GoOXsiCNOMmWvh4k,FALSE,Quarter To Three,0,NA,4,track,spotify:track:73QrH5GoOXsiCNOMmWvh4k,compilation,,,https://api.spotify.com/v1/albums/4qBBv8SzOnlzjZtpcsuhv7,4qBBv8SzOnlzjZtpcsuhv7,,The Very Best Of Gary U.S. Bonds (The Original Legrand Masters),1998-11-08,day,16,album,spotify:album:4qBBv8SzOnlzjZtpcsuhv7,https://open.spotify.com/album/4qBBv8SzOnlzjZtpcsuhv7,US3M59893804,https://open.spotify.com/track/73QrH5GoOXsiCNOMmWvh4k
,,1,158000,FALSE,https://api.spotify.com/v1/tracks/07IBuRx9So9Vo6Q0zfEnsE,07IBuRx9So9Vo6Q0zfEnsE,FALSE,Calendar Girl,41,https://p.scdn.co/mp3-preview/7311fca772c532a842174e25c6ff03a61bcce703?cid=d450383041644584b024ce9752894d1c,11,track,spotify:track:07IBuRx9So9Vo6Q0zfEnsE,compilation,,,https://api.spotify.com/v1/albums/0JWUkNkfTDRWRRTlxz09Ko,0JWUkNkfTDRWRRTlxz09Ko,,All Time Greatest Hits,1983-03-28,day,14,album,spotify:album:0JWUkNkfTDRWRRTlxz09Ko,https://open.spotify.com/album/0JWUkNkfTDRWRRTlxz09Ko,USRC19205918,https://open.spotify.com/track/07IBuRx9So9Vo6Q0zfEnsE
