artist_id,latest_release,med_release,genres,href,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
1B8n8vtEeexQ5NKehHTkeo,1960,1960,rhythm and blues,https://api.spotify.com/v1/artists/1B8n8vtEeexQ5NKehHTkeo,,Johnny Preston,36,artist,spotify:artist:1B8n8vtEeexQ5NKehHTkeo,https://open.spotify.com/artist/1B8n8vtEeexQ5NKehHTkeo,NA,15552
1B8n8vtEeexQ5NKehHTkeo,1960,1960,rock-and-roll,https://api.spotify.com/v1/artists/1B8n8vtEeexQ5NKehHTkeo,,Johnny Preston,36,artist,spotify:artist:1B8n8vtEeexQ5NKehHTkeo,https://open.spotify.com/artist/1B8n8vtEeexQ5NKehHTkeo,NA,15552
1B8n8vtEeexQ5NKehHTkeo,1960,1960,rockabilly,https://api.spotify.com/v1/artists/1B8n8vtEeexQ5NKehHTkeo,,Johnny Preston,36,artist,spotify:artist:1B8n8vtEeexQ5NKehHTkeo,https://open.spotify.com/artist/1B8n8vtEeexQ5NKehHTkeo,NA,15552
1B8ySGDAiXTCvnJNH4HSCG,1995,1994,boy band,https://api.spotify.com/v1/artists/1B8ySGDAiXTCvnJNH4HSCG,,All-4-One,60,artist,spotify:artist:1B8ySGDAiXTCvnJNH4HSCG,https://open.spotify.com/artist/1B8ySGDAiXTCvnJNH4HSCG,NA,595725
1B8ySGDAiXTCvnJNH4HSCG,1995,1994,contemporary r&b,https://api.spotify.com/v1/artists/1B8ySGDAiXTCvnJNH4HSCG,,All-4-One,60,artist,spotify:artist:1B8ySGDAiXTCvnJNH4HSCG,https://open.spotify.com/artist/1B8ySGDAiXTCvnJNH4HSCG,NA,595725
1B8ySGDAiXTCvnJNH4HSCG,1995,1994,dance pop,https://api.spotify.com/v1/artists/1B8ySGDAiXTCvnJNH4HSCG,,All-4-One,60,artist,spotify:artist:1B8ySGDAiXTCvnJNH4HSCG,https://open.spotify.com/artist/1B8ySGDAiXTCvnJNH4HSCG,NA,595725
1B8ySGDAiXTCvnJNH4HSCG,1995,1994,r&b,https://api.spotify.com/v1/artists/1B8ySGDAiXTCvnJNH4HSCG,,All-4-One,60,artist,spotify:artist:1B8ySGDAiXTCvnJNH4HSCG,https://open.spotify.com/artist/1B8ySGDAiXTCvnJNH4HSCG,NA,595725
1B8ySGDAiXTCvnJNH4HSCG,1995,1994,urban contemporary,https://api.spotify.com/v1/artists/1B8ySGDAiXTCvnJNH4HSCG,,All-4-One,60,artist,spotify:artist:1B8ySGDAiXTCvnJNH4HSCG,https://open.spotify.com/artist/1B8ySGDAiXTCvnJNH4HSCG,NA,595725
1bBZcz4jP7CoPlqpCFh4gz,1960,1960,cowboy western,https://api.spotify.com/v1/artists/1bBZcz4jP7CoPlqpCFh4gz,,Johnny Horton,53,artist,spotify:artist:1bBZcz4jP7CoPlqpCFh4gz,https://open.spotify.com/artist/1bBZcz4jP7CoPlqpCFh4gz,NA,163507
1bdytLV3FPjyhfrb6BhMej,1983,1982.5,album rock,https://api.spotify.com/v1/artists/1bdytLV3FPjyhfrb6BhMej,,Asia,60,artist,spotify:artist:1bdytLV3FPjyhfrb6BhMej,https://open.spotify.com/artist/1bdytLV3FPjyhfrb6BhMej,NA,468397
1bdytLV3FPjyhfrb6BhMej,1983,1982.5,art rock,https://api.spotify.com/v1/artists/1bdytLV3FPjyhfrb6BhMej,,Asia,60,artist,spotify:artist:1bdytLV3FPjyhfrb6BhMej,https://open.spotify.com/artist/1bdytLV3FPjyhfrb6BhMej,NA,468397
